,Tweet Text,Label,clean_tweet
1000,ð§ð³ð° How to track your coronavirus stimulus check this week: What we know right now - CNET https://t.co/OUUPl9Pokf #SmartNews,2,How to track your coronavirus stimulus check this week: What we know right now - CNET #SmartNews
1001,Coronavirus: Boris Johnson on UK economy and jobÂ losses https://t.co/gQ0czrJRSn,2,Coronavirus: Boris Johnson on UK economy and joblosses
1002,Shocking! 'Morrison's Other Stimulus': A$47bn per yr in Govt subsidies to the polluting #fossilfuel industry ($730k per job!) that could go to #coronavirus healthcare workers or #bushfire relief for impacted communities.  https://t.co/Jat9oUlkfs,2,Shocking! 'Morrison's Other Stimulus': A$47bn per yr in Govt subsidies to the polluting #fossilfuel industry ($730k per job!) that could go to #coronavirus healthcare workers or #bushfire relief for impacted communities.
1003,We look forward to hearing from @RishiSunak on new #job #protection for #businesses #economy #chancellor #covid19 #derby @MarketingDerby @EMChamberNews #eastmidlands #BeAstute,2,We look forward to hearing from @RishiSunak on new #job #protection for #businesses #economy #chancellor #covid19 #derby @MarketingDerby @EMChamberNews #eastmidlands #BeAstute
1004,"AirBnb is laying off about 25% of its workers due to the coronavirus crisis; says it will help departing staff find new job opportunities
https://t.co/UdERNNjp7b",2,AirBnb is laying off about 25% of its workers due to the coronavirus crisis; says it will help departing staff find new job opportunities
1005,"Coronavirus hurts the poor around the world, with some aid sources cut off https://t.co/DLLcKAj4av",2,"Coronavirus hurts the poor around the world, with some aid sources cut off"
1006,"CBS News: House Democrats unveil HEROES Act, a massive new coronavirus relief package.
https://t.co/ezRhkTFXQ9

via @GoogleNews",2,"CBS News: House Democrats unveil HEROES Act, a massive new coronavirus relief package. via @GoogleNews"
1007,@theestallion Laid off bc of Covid 19. Single mother with a 2 year old. Could definitely use a win !! Thanks ð in advance #WAPARTY $lilbigmomas18 #ProtectBlackWomen,2,@theestallion Laid off bc of Covid 19. Single mother with a 2 year old. Could definitely use a win !! Thanks in advance #WAPARTY $lilbigmomas18 #ProtectBlackWomen
1008,@Apple Could I use this instead of a laptop? I donât have access to either and Iâve lost my job due to Covid-19 so Iâm not sure I could afford one ð¤,2,@Apple Could I use this instead of a laptop? I dont have access to either and Ive lost my job due to Covid-19 so Im not sure I could afford one
1009,"Coronavirus Layoffs More Severely Threaten Housing Security for Asian, Latinx and BlackÂ Households https://t.co/OKvToCoNwP",2,"Coronavirus Layoffs More Severely Threaten Housing Security for Asian, Latinx and BlackHouseholds"
1010,"Mike Sell, head of Asian investments at Alquity Investment Management explains why there are still opportunities in the Indian market 

#Investing #India #Asia #ESG #Covid19 #TheAssetTalk https://t.co/a0kqCuYo8w",2,"Mike Sell, head of Asian investments at Alquity Investment Management explains why there are still opportunities in the Indian market #Investing #India #Asia #ESG #Covid19 #TheAssetTalk"
1011,Maps reveal suburbs most at risk of coronavirus job losses #EliteOzzy #Australia https://t.co/tFzGsPc9sJ,2,Maps reveal suburbs most at risk of coronavirus job losses #EliteOzzy #Australia
1012,"I know this is a tough time, many have lost their job. There are also people in the community who like me need support regardless of coronavirus. If you are looking for work consider work as a disability support worker. Here is a job advert to work with me https://t.co/B6ie3MKpJo",2,"I know this is a tough time, many have lost their job. There are also people in the community who like me need support regardless of coronavirus. If you are looking for work consider work as a disability support worker. Here is a job advert to work with me"
1013,Coronavirus: Vaccine arms race may harm public health and the economy https://t.co/iAKPRNdE67,2,Coronavirus: Vaccine arms race may harm public health and the economy
1014,"Many Americans used part of their coronavirus stimulus check to trade stocks.

Not surprised at all...

 https://t.co/sbZkzZNax1",2,Many Americans used part of their coronavirus stimulus check to trade stocks. Not surprised at all...
1015,"UK to plunge into deep Covid-19 recession after one million job losses

https://t.co/ufrlfLgqAv",2,UK to plunge into deep Covid-19 recession after one million job losses
1016,"@talkRADIO @ShirleyPressler Yes I do, its not just the coronavirus going on in this country we have children vulnerable &amp; elderly people struggling to get by.The nurses and doctors who saved his life he refuses them a payrise meaning they are going to foodbanks while he gives mp's another pay rise.",2,"@talkRADIO @ShirleyPressler Yes I do, its not just the coronavirus going on in this country we have children vulnerable &amp; elderly people struggling to get by.The nurses and doctors who saved his life he refuses them a payrise meaning they are going to foodbanks while he gives mp's another pay rise."
1017,@pulte @pulte anything helps been in quarantine waiting my covid results no money no income bills are coming in bank account is negative can you please help I hate asking like this Iâm sorry but thank you for helping everyone,2,@pulte @pulte anything helps been in quarantine waiting my covid results no money no income bills are coming in bank account is negative can you please help I hate asking like this Im sorry but thank you for helping everyone
1018,Nigerians attorney to get together in super China over $hundred billion dollars for the corona epidemic.#Nigeria .#COVID19 .#Chinamustfall .#it is time blacks in America shoe China for coronavirus epidemic.#coronavirus .#BlackTwitter .#ChinaLiedPeopleDied .#chinaracism .,2,Nigerians attorney to get together in super China over $hundred billion dollars for the corona epidemic.#Nigeria .#COVID19 .#Chinamustfall .#it is time blacks in America shoe China for coronavirus epidemic.#coronavirus .#BlackTwitter .#ChinaLiedPeopleDied .#chinaracism .
1019,Hi sir please help i am very poor family carona in lockdown covid19 no work no money baby health problem please help me sir my contact number 7382321435,2,Hi sir please help i am very poor family carona in lockdown covid19 no work no money baby health problem please help me sir my contact number 7382321435
1020,"@DangeRussWilson Part for 2018 Chevy Traverse on backorder since Jan 2020 b/c GM strike. It is now Apr 28 2020. I am still without my vehicle, stuck with the car and insurance payments, and not able to get essentials for my children, one who's disabled during the Covid19 pandemic",2,"@DangeRussWilson Part for 2018 Chevy Traverse on backorder since Jan 2020 b/c GM strike. It is now Apr 28 2020. I am still without my vehicle, stuck with the car and insurance payments, and not able to get essentials for my children, one who's disabled during the Covid19 pandemic"
1021,@carozznanzeh99 @famousbigsexy @benwegmann Single mom lost my event planning job because of Covid-19. I could use the help with groceries and meds PayPal tanyar299@gmail.com,2,@carozznanzeh99 @famousbigsexy @benwegmann Single mom lost my event planning job because of Covid-19. I could use the help with groceries and meds PayPal tanyar299@gmail.com
1022,Lost my job due to covid 19 second wave.. it's back you guys,2,Lost my job due to covid 19 second wave.. it's back you guys
1023,"If you are facing financial difficulties because of the #covid19 pandemic, act now to protect your credit. The CARES Act implemented provisions to protect consumersâ credit scores... Learn more by downloading this booklet via https://t.co/68otggHpU4 

#greaterrealtors https://t.co/dBsslAkTpm",2,"If you are facing financial difficulties because of the #covid19 pandemic, act now to protect your credit. The CARES Act implemented provisions to protect consumers credit scores... Learn more by downloading this booklet via #greaterrealtors"
1024,Iâm just mad that as soon as I get a job they close bc of covid ð© till May,2,Im just mad that as soon as I get a job they close bc of covid till May
1025,Thousands of renters could be made homeless due to covid-19. That's why I'm supporting @genrentUK's campaign to end the rent debt crisis #NoHomeAtRisk  https://t.co/8Cd4O1UB57,2,Thousands of renters could be made homeless due to covid-19. That's why I'm supporting @genrentUK's campaign to end the rent debt crisis #NoHomeAtRisk
1026,"lockdown: Nigerians, We Are In Extreme Hunger

Since the pandemic of Covid-19, Nigerian government has only provided cash relief to 3.6 million poor households during the lockdownâa tiny figure in a country where 95.9 million people live in extreme poverty. https://t.co/FGmVoD4N5T",2,"lockdown: Nigerians, We Are In Extreme Hunger Since the pandemic of Covid-19, Nigerian government has only provided cash relief to 3.6 million poor households during the lockdowna tiny figure in a country where 95.9 million people live in extreme poverty."
1027,"As the coronavirus continues to devastate the global economy, job numbers in America show that unemployment skyrocketed up to record numbers last week.
Data from the U.S. Department of Labor shows that 3.28  #Coronavirus #TV #Unemployment https://t.co/kCLmDywO90",2,"As the coronavirus continues to devastate the global economy, job numbers in America show that unemployment skyrocketed up to record numbers last week. Data from the U.S. Department of Labor shows that 3.28 #Coronavirus #TV #Unemployment"
1028,"I work with underserved communities that are disproportionately impacted by the coronavirus in Texas. If they donât work, they wonât be able to feed their families.",2,"I work with underserved communities that are disproportionately impacted by the coronavirus in Texas. If they dont work, they wont be able to feed their families."
1029,"Threats, vandalism, job loss: Coloradoâs public health officials are under attack as they respond to coronavirus https://t.co/AHjkvMBYRW w/ @JesstheJourno",2,"Threats, vandalism, job loss: Colorados public health officials are under attack as they respond to coronavirus w/ @JesstheJourno"
1030,How Startups Are Leading The Next Phase Of Covid-19 Response And Economic Recovery via @forbes https://t.co/9ulFABRvkk,2,How Startups Are Leading The Next Phase Of Covid-19 Response And Economic Recovery via @forbes
1031,"@_iniedo I lost my job due to the covid19, there is no money for food, I'm struggling to get another job and i barely have money to transport myself to interviews giving the increase in transportation. #MyEcurrencySpecialDeals
Any amount will go a long way.",2,"@_iniedo I lost my job due to the covid19, there is no money for food, I'm struggling to get another job and i barely have money to transport myself to interviews giving the increase in transportation. #MyEcurrencySpecialDeals Any amount will go a long way."
1032,@kpmaurya1 Sir....due to covid19 I had lost my job...pls help me to secure a job....your one RECOMMENDATION can change my whole life..,2,@kpmaurya1 Sir....due to covid19 I had lost my job...pls help me to secure a job....your one RECOMMENDATION can change my whole life..
1033,"@BainAlerts predicted in 2018 that by 2025 Asian consumers (China, Japan and SE Asia) would account to 64% of the global luxury market. Asia as a whole is also likely to drive the luxury goods sector forward, despite of the Covid-19 contraction of 20-35% in 2020 (Bain &amp; Co)",2,"@BainAlerts predicted in 2018 that by 2025 Asian consumers (China, Japan and SE Asia) would account to 64% of the global luxury market. Asia as a whole is also likely to drive the luxury goods sector forward, despite of the Covid-19 contraction of 20-35% in 2020 (Bain &amp; Co)"
1034,"@arias_ranson @Dogodve_ Anyone please help me and the kids we need food and groceries. iâm a mother of 4, no more food at home i lost my job since the Covid-19 shit! $50 could do alot right now please weâre really starving Hereâs my Cashtag  $Girls423",2,"@arias_ranson @Dogodve_ Anyone please help me and the kids we need food and groceries. im a mother of 4, no more food at home i lost my job since the Covid-19 shit! $50 could do alot right now please were really starving Heres my Cashtag $Girls423"
1035,"@CDCgov https://t.co/ou7E8PLgDH Virginia SENIOR OFFICALS are blending the results of 2 different types of coronavirus test N order 2 report a more favorable result 2 the public.This harms the integrity&amp;data they use 2 make decisions, reassure residents, &amp; justify reopening their economy.",2,"@CDCgov Virginia SENIOR OFFICALS are blending the results of 2 different types of coronavirus test N order 2 report a more favorable result 2 the public.This harms the integrity&amp;data they use 2 make decisions, reassure residents, &amp; justify reopening their economy."
1036,its frustrating that j*ff bezos can make $13 BILLION in a day and i lost my job that pays $7.25 an hour because of coronavirus,2,its frustrating that j*ff bezos can make $13 BILLION in a day and i lost my job that pays $7.25 an hour because of coronavirus
1037,New story on NPR: Trump's New Chief Of Staff Not Yet Fully On The Job Amid Coronavirus Crisis https://t.co/yMmvAooF4f https://t.co/NurONk1v01,2,New story on NPR: Trump's New Chief Of Staff Not Yet Fully On The Job Amid Coronavirus Crisis
1038,"@kylegriffin1 We have lost our freedoms, this coronavirus sucks but look what we did during the 1918 Spanish Flu? We went on with our lives and just survived through tough times. I'm physically disabled and want to work, but I have a compromised immune system and don't want to live in fear.",2,"@kylegriffin1 We have lost our freedoms, this coronavirus sucks but look what we did during the 1918 Spanish Flu? We went on with our lives and just survived through tough times. I'm physically disabled and want to work, but I have a compromised immune system and don't want to live in fear."
1039,Glad that I was able to secure a job during the pandemic (hopefully not before a 2nd #Malaysia Covid-19 wave) after going through interviews with 11 companies. Some were pretty grueling. Working hours are 10 am - 6 pm so it's an hour less than the others which is great as well ðð¿,2,Glad that I was able to secure a job during the pandemic (hopefully not before a 2nd #Malaysia Covid-19 wave) after going through interviews with 11 companies. Some were pretty grueling. Working hours are 10 am - 6 pm so it's an hour less than the others which is great as well
1040,"@idlebrainjeevi 
Jeevi anna namaste. Me and my mom both are effected by covid19 Anna.i have lost my job due to this corona crisis.we are lower middle class people Anna.last three month's we can't pay the house rent also.if possible please Help me Anna from your side.",2,@idlebrainjeevi Jeevi anna namaste. Me and my mom both are effected by covid19 Anna.i have lost my job due to this corona crisis.we are lower middle class people Anna.last three month's we can't pay the house rent also.if possible please Help me Anna from your side.
1041,"While we are determined in our fight against growing unemployment, we are not letting our foot off the pedal when it comes to our Covid-19 response. Both these interventions remain key in getting the Western Cape back-on-track. [THREAD] https://t.co/DKuLXtJtaa",2,"While we are determined in our fight against growing unemployment, we are not letting our foot off the pedal when it comes to our Covid-19 response. Both these interventions remain key in getting the Western Cape back-on-track. [THREAD]"
1042,"@KatieHightower @allthedamnvamps I wish I could afford to do that but these are supplies that I purchased with my own money &amp; I was recently laid off from my job due to the coronavirus pandemic, so this shop is my only means of income.",2,"@KatieHightower @allthedamnvamps I wish I could afford to do that but these are supplies that I purchased with my own money &amp; I was recently laid off from my job due to the coronavirus pandemic, so this shop is my only means of income."
1043,"@TeamPelosi @KHMakerD #KingTrump here is todays reality check for You...
35M+ unemployed
Economy is in the crapper
85K dead and #coronavirus not going away
You gave more stimulus to the rich than the Poor
People are starving
You are not above the Law

#Trump #COVIDã¼19 #TrumpDepression",2,@TeamPelosi @KHMakerD #KingTrump here is todays reality check for You... 35M+ unemployed Economy is in the crapper 85K dead and #coronavirus not going away You gave more stimulus to the rich than the Poor People are starving You are not above the Law #Trump #COVID19 #TrumpDepression
1044,Nursing homes seek $10B from feds as coronavirus continues to overwhelm elderly https://t.co/ZWsutyHtnX    TWITTERELLA US A COMPLETE FAILURE &amp; HIS INCOMPETENCE NEVER STOPS WITH THIS PANDEMIC !!!!,2,Nursing homes seek $10B from feds as coronavirus continues to overwhelm elderly TWITTERELLA US A COMPLETE FAILURE &amp; HIS INCOMPETENCE NEVER STOPS WITH THIS PANDEMIC !!!!
1045,"https://t.co/5fYz9SKfvj a Race to the Bottom.' The Coronavirus is Cutting Into Gig Worker Incomes as the Newly Jobless Flood AppsFor years, Jennell LÃ©vÃªque has been getting up early and swiping through her phone in the hope that Amazon Flex would drop some shifts for delivery dâ¦ https://t.co/WlCCreCwE3",2,"a Race to the Bottom.' The Coronavirus is Cutting Into Gig Worker Incomes as the Newly Jobless Flood AppsFor years, Jennell Lvque has been getting up early and swiping through her phone in the hope that Amazon Flex would drop some shifts for delivery d"
1046,Why You Should Consider A Part-Time Job During Covid-19: Top Companies Hiring https://t.co/YFh0EIKzX1 https://t.co/MziRp4LnRc,2,Why You Should Consider A Part-Time Job During Covid-19: Top Companies Hiring
1047,"Hi, I'm in desperate need of help, I need to pay for my hormone treatment this month and I have no money left since I was fired from my job a few weeks ago because of Covid19. I really need help @olivebrinker @iconickbeauty @catespice @LilahSturges https://t.co/j23omzuikH https://t.co/frqYk3SQHE",2,"Hi, I'm in desperate need of help, I need to pay for my hormone treatment this month and I have no money left since I was fired from my job a few weeks ago because of Covid19. I really need help @olivebrinker @iconickbeauty @catespice @LilahSturges"
1048,"OYO says no job cuts in India due to Covid 19 - Only Naukri
OYO Founder Ritesh Agarwal said that the startup is committed to no job cuts in India,
#oyo #oyojob #job #india #lockdown #covid19 #corona #coronavirusinindia #COVID2019india #Covid_19india 
https://t.co/ygYGCefW6t",2,"OYO says no job cuts in India due to Covid 19 - Only Naukri OYO Founder Ritesh Agarwal said that the startup is committed to no job cuts in India, #oyo #oyojob #job #india #lockdown #covid19 #corona #coronavirusinindia #COVID2019india #Covid_19india"
1049,"2/2 - It also found that (short term) 69% of businesses planned to cut their office space and 73% said the move to working from home had actually increased the pool of job candidates.

#covid19 #coronavirusimpact #newnormal #businessowners #businessrecovery #businessresilience https://t.co/jbyg90w9VM",2,2/2 - It also found that (short term) 69% of businesses planned to cut their office space and 73% said the move to working from home had actually increased the pool of job candidates. #covid19 #coronavirusimpact #newnormal #businessowners #businessrecovery #businessresilience
1050,@NiaNRiley @MilynJensen_ Hey my job haven't been open since the covid 19 and I really need help with my rent tomorrow so I want to know can you help my please I'm begging you I'm struggling and stressing please help me,2,@NiaNRiley @MilynJensen_ Hey my job haven't been open since the covid 19 and I really need help with my rent tomorrow so I want to know can you help my please I'm begging you I'm struggling and stressing please help me
1051,"@erinmaylyons @Rajeshvinod69 Gosh, I wish someone retweeted my ask for help finding a room when I lost my job and home at the beginning of covid-19. Now I am homeless, living in the wilds in a tent. But I suppose mine wasnât all flowery.",2,"@erinmaylyons @Rajeshvinod69 Gosh, I wish someone retweeted my ask for help finding a room when I lost my job and home at the beginning of covid-19. Now I am homeless, living in the wilds in a tent. But I suppose mine wasnt all flowery."
1052,"Final Furlough Call

Employers have just one day to place employees on furlough that have so far not been on the governmentâs Coronavirus job retention scheme.",2,Final Furlough Call Employers have just one day to place employees on furlough that have so far not been on the governments Coronavirus job retention scheme.
1053,"Almost one in four Americans lost job or furloughed because of coronavirus, poll finds https://t.co/icH5Z8Y0MS",2,"Almost one in four Americans lost job or furloughed because of coronavirus, poll finds"
1054,@JeffreeStar Found out today they will be letting several people off. I honestly donât know what I am going to do. This is the worst time that it could happen. I put my heart and sweat into this job making sure others will get their results back in bloodwork and even covid-19 recently,2,@JeffreeStar Found out today they will be letting several people off. I honestly dont know what I am going to do. This is the worst time that it could happen. I put my heart and sweat into this job making sure others will get their results back in bloodwork and even covid-19 recently
1055,"""Teach what you know. That piece of wisdom came to mind when schools closed due to the coronavirus global pandemic in mid-March, and I suddenly had a new job: second grade home-schooler."" https://t.co/Btr3HGbvRN #YourVoice DakotaRudesill OSU_Law https://t.co/olTVT3M9Co",2,"""Teach what you know. That piece of wisdom came to mind when schools closed due to the coronavirus global pandemic in mid-March, and I suddenly had a new job: second grade home-schooler."" #YourVoice DakotaRudesill OSU_Law"
1056,"ð¨ New Remote Job Listing ð¢ 
            
Google Docs expert at MEDrecord 
            
https://t.co/SBMzQvXkfi

#remotejobs #remotework #workfomehome #jobs #covid19",2,New Remote Job Listing Google Docs expert at MEDrecord #remotejobs #remotework #workfomehome #jobs #covid19
1057,Thousands of @Uber staff were told they had lost their job because of the coronavirus pandemic with no warning and via a brief @zoom_us call. $UBER #7NEWS https://t.co/U5IiFetxbh,2,Thousands of @Uber staff were told they had lost their job because of the coronavirus pandemic with no warning and via a brief @zoom_us call. $UBER #7NEWS
1058,"@MrHumanityGives i could really use your help. iâm a waitress &amp; cant work, my job has been closed due to coronavirus &amp; unemployment denied me b/c i donât have enough hours. iâm struggling to get groceries, and things i need (hand soap, toilet paper, etc) My cashapp is $LaurenElixabeth ð¥º https://t.co/Lps6BBin1A",2,"@MrHumanityGives i could really use your help. im a waitress &amp; cant work, my job has been closed due to coronavirus &amp; unemployment denied me b/c i dont have enough hours. im struggling to get groceries, and things i need (hand soap, toilet paper, etc) My cashapp is $LaurenElixabeth"
1059,"This is a sad time in our country. Not because of the CoronaVirus because of our rulers. A thread. 

The argument for shutting down the economy is easily understood. 

1.  Flatten the curve early
2. Keep hospitals being overwhelmed
3. Protect our elderly and vulnerable",2,This is a sad time in our country. Not because of the CoronaVirus because of our rulers. A thread. The argument for shutting down the economy is easily understood. 1. Flatten the curve early 2. Keep hospitals being overwhelmed 3. Protect our elderly and vulnerable
1060,"The Northern Ireland Assembly is expected to become the first of the devolved legislatures to formally request an extension to the Coronavirus Job Retention Scheme when it debates an SDLP proposal on Monday.

#NorthernIreland #JobRetentionScheme

https://t.co/bxqZOhX8oz",2,The Northern Ireland Assembly is expected to become the first of the devolved legislatures to formally request an extension to the Coronavirus Job Retention Scheme when it debates an SDLP proposal on Monday. #NorthernIreland #JobRetentionScheme
1061,"@Rajangrow11 @narendramodi @PMOIndia @AmitShah @imtiaz_jaleel Respected Sir, Very difficult to survive in this situation, no money, atleast realised our 2month salary in this situation.( Covid 19.)
Requesting u Sir, please Save Jet Airways and our family. ðð",2,"@Rajangrow11 @narendramodi @PMOIndia @AmitShah @imtiaz_jaleel Respected Sir, Very difficult to survive in this situation, no money, atleast realised our 2month salary in this situation.( Covid 19.) Requesting u Sir, please Save Jet Airways and our family."
1062,"@FredTJoseph I have Facing A Tough Time Due Coronavirus Outbreak. I don't have a job, no money for food &amp; has rent due. Any kind of help would be appreciated..
https://t.co/yrYvNOfQpw ððð",2,"@FredTJoseph I have Facing A Tough Time Due Coronavirus Outbreak. I don't have a job, no money for food &amp; has rent due. Any kind of help would be appreciated.."
1063,"@MichaelBarden8 Michael, Iâm so sorry that you have to close your store.   This whole Covid-19 thing is such BS and people didnât have to loose their job, families and livelihoods over this plandemic! I hope everything works out you",2,"@MichaelBarden8 Michael, Im so sorry that you have to close your store. This whole Covid-19 thing is such BS and people didnt have to loose their job, families and livelihoods over this plandemic! I hope everything works out you"
1064,"Employers Contribution Announced In Relation To The Job Retention Scheme - https://t.co/8Sc1miQ9Qo

#ukemplaw #employmentlaw #HR #HumanResources #coronavirus #coronavirusuk #Covid19UK #FurloughScheme #jobretentionscheme",2,Employers Contribution Announced In Relation To The Job Retention Scheme - #ukemplaw #employmentlaw #HR #HumanResources #coronavirus #coronavirusuk #Covid19UK #FurloughScheme #jobretentionscheme
1065,"@overprotected04 I'm really sorry for trying and to step in,hope u notice me, been laid off on my job since covid19 startsððnow a full time singlemom due to pandemic, I used all my saving &amp; now humbly seeking helpð$100 could means a lot FOOD,BILLS &amp; BABY NEEDSð¢ðð
https://t.co/hBKTfm5UhQ",2,"@overprotected04 I'm really sorry for trying and to step in,hope u notice me, been laid off on my job since covid19 startsnow a full time singlemom due to pandemic, I used all my saving &amp; now humbly seeking help$100 could means a lot FOOD,BILLS &amp; BABY NEEDS"
1066,"BREAKING: 'Help me!': NHS worker issues plea to Boris Johnson as commuter train packed despite UK lockdown: 'I love my job, but now I'm risking my health just on the journey in?!' #Coronavirus Via @globalbreaking_",2,"BREAKING: 'Help me!': NHS worker issues plea to Boris Johnson as commuter train packed despite UK lockdown: 'I love my job, but now I'm risking my health just on the journey in?!' #Coronavirus Via @globalbreaking_"
1067,"Coronavirus Outbreak: Hrithik collaborates with NGO to facilitate 1.2 lakh meals for daily wage earners, senior citizens â Firstpost https://t.co/eRRClpJcol",2,"Coronavirus Outbreak: Hrithik collaborates with NGO to facilitate 1.2 lakh meals for daily wage earners, senior citizens Firstpost"
1068,"A single mother of seven on Long Island says she was fired for having Covid-19 by FDR Services, a laundry company that services hospitals. https://t.co/wlmSx9P6NO",2,"A single mother of seven on Long Island says she was fired for having Covid-19 by FDR Services, a laundry company that services hospitals."
1069,"Sir (Covid19 )my too sb kuch khatam kar deya hii sir ma phaly Electricians ka job kar ta tha..20000rs Salyer pr Company khabee tim sy Salyer nahii Dee.  Or mare family's bahoot problem m rahty the ..jobs koo chor kar m ak Business start keya tha 17/6/2019 .m 
@SonuSood",2,Sir (Covid19 )my too sb kuch khatam kar deya hii sir ma phaly Electricians ka job kar ta tha..20000rs Salyer pr Company khabee tim sy Salyer nahii Dee. Or mare family's bahoot problem m rahty the ..jobs koo chor kar m ak Business start keya tha 17/6/2019 .m @SonuSood
1070,"WHAT?? SCOTUS lawsuit!
John Cornyn spent years trying to repeal the Affordable Care Act. Now he says it's ""good news"" that people can sign up for it if they lose their jobs and health insurance amid the coronavirus pandemic. https://t.co/BdoahydINg via @HuffPostPol",2,"WHAT?? SCOTUS lawsuit! John Cornyn spent years trying to repeal the Affordable Care Act. Now he says it's ""good news"" that people can sign up for it if they lose their jobs and health insurance amid the coronavirus pandemic. via @HuffPostPol"
1071,"Why am I, a Pharmacy Technician, now expected to test people for Covid-19....in person....for rapid tests?  Where does it say THAT in my job description???  And lets just promote possibly infected people waltzing through the store!!!!   Great idea!!!!   NO.  JUST NO.",2,"Why am I, a Pharmacy Technician, now expected to test people for Covid-19....in person....for rapid tests? Where does it say THAT in my job description??? And lets just promote possibly infected people waltzing through the store!!!! Great idea!!!! NO. JUST NO."
1072,First day at the new job!!! Its been a long road the last 6 months after loosing all three jobs I jad due to Covid 19... @ CLT2 - Amazon https://t.co/eOQu0dsUSO,2,First day at the new job!!! Its been a long road the last 6 months after loosing all three jobs I jad due to Covid 19... @ CLT2 - Amazon
1073,This comes on the heels of a May survey by the American Apartment Owners Association that found nearly 60% of landlords said their tenants are unable to pay rent because of the coronavirus and 80% said they're willing to work with these renters.,2,This comes on the heels of a May survey by the American Apartment Owners Association that found nearly 60% of landlords said their tenants are unable to pay rent because of the coronavirus and 80% said they're willing to work with these renters.
1074,"#adamnfinesoda was ready to be served this spring. I quit my job and was ready to commit. A week before launching, events started shutting down due to #covid19 . This situation was not financially viable, delayingâ¦ https://t.co/1xckSPsM6I",2,"#adamnfinesoda was ready to be served this spring. I quit my job and was ready to commit. A week before launching, events started shutting down due to #covid19 . This situation was not financially viable, delaying"
1075,"@chidinmaekile 50k, this will help a long way, my shop is empty, I sell babies clothes, since my husband lost his job due to covid 19 that's where we have been feeding from, the shop is empty and we starve almost everyday , it's will help resurrect it ,i have faith  #DuluxUnmaskChallenge",2,"@chidinmaekile 50k, this will help a long way, my shop is empty, I sell babies clothes, since my husband lost his job due to covid 19 that's where we have been feeding from, the shop is empty and we starve almost everyday , it's will help resurrect it ,i have faith #DuluxUnmaskChallenge"
1076,These 10 states show slowest coronavirus job market recovery https://t.co/Juy7WOurl3 via @YahooNews,2,These 10 states show slowest coronavirus job market recovery via @YahooNews
1077,"@PositivelyNot I'm wondering who is stupid enough to start a new airline in 2020 post Covid-19. 70000 unemployed pilots, thousands of planes, no routes open, people have no money to travel. It sounds like a Kak idea. I think this is Gordhan playing silly buggers so they can liquidate SAA.",2,"@PositivelyNot I'm wondering who is stupid enough to start a new airline in 2020 post Covid-19. 70000 unemployed pilots, thousands of planes, no routes open, people have no money to travel. It sounds like a Kak idea. I think this is Gordhan playing silly buggers so they can liquidate SAA."
1078,@ScottMorrisonMP how difficult will the Liberals make life for Covid19 longtermers when they canât return to work? Do you have a plan? Or are you just going to make them job seek or go homeless? #auspol @GregHuntMP,2,@ScottMorrisonMP how difficult will the Liberals make life for Covid19 longtermers when they cant return to work? Do you have a plan? Or are you just going to make them job seek or go homeless? #auspol @GregHuntMP
1079,@BeingSalmanKhan Sir.....due to covid19 I had lost my job.....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life.....,2,@BeingSalmanKhan Sir.....due to covid19 I had lost my job.....pls help me to secure a job....sir your one RECOMMENDATION can change my whole life.....
1080,Hereâs how your coronavirus stimulus check affects your taxes.  ***Is this true? *** https://t.co/y8J5mDJ1RH they are prepaid tax credits on your 2020 tax returns@IRSnews,2,Heres how your coronavirus stimulus check affects your taxes. ***Is this true? *** they are prepaid tax credits on your 2020 tax returns@IRSnews
1081,"Australian employment falls further, intensifying labor market stress https://t.co/6rY7LaIh8H 

Australian employment fell by 1% over the month to Aug. 8, with job prospects particularly hard hit in the  state of Victoria as it grapples with a fresh wave of coronavirus infections",2,"Australian employment falls further, intensifying labor market stress Australian employment fell by 1% over the month to Aug. 8, with job prospects particularly hard hit in the state of Victoria as it grapples with a fresh wave of coronavirus infections"
1082,"@jackystjames @CashApp Could you please spare $20? Iâm 27 weeks pregnant, I lost my job due to Covid-19 and have no source of income until I can find a new job after birth. I need to get my son a crib, formula, diapers, etc. Please we truly need helpð¤ð¾$AsiaSanturo",2,"@jackystjames @CashApp Could you please spare $20? Im 27 weeks pregnant, I lost my job due to Covid-19 and have no source of income until I can find a new job after birth. I need to get my son a crib, formula, diapers, etc. Please we truly need help$AsiaSanturo"
1083,"Derby City Council says they hope to hold talks with @RollsRoyce after the company said they'll probably have to make job cuts due to the #coronavirus pandemic. The firm,  which makes engines for planes in #Derby, thinks it'll have to shed up to 15% of its global workforce. https://t.co/vWLSNiDUxU",2,"Derby City Council says they hope to hold talks with @RollsRoyce after the company said they'll probably have to make job cuts due to the #coronavirus pandemic. The firm, which makes engines for planes in #Derby, thinks it'll have to shed up to 15% of its global workforce."
1084,"@xoJae2K My life has changed a lot since Covid19 came, being a mother and not having the help of a man at home is very difficult, I have more than two months without a job, I need financial help until I return to work, if anyone wants to help, do it here https://t.co/CJmljEGnzX",2,"@xoJae2K My life has changed a lot since Covid19 came, being a mother and not having the help of a man at home is very difficult, I have more than two months without a job, I need financial help until I return to work, if anyone wants to help, do it here"
